battery_capacity_mah_,price,Url,battery_indicator_LED,battery_indicator_Digital Display,battery_indicator_Other,min_quantity,max_quantity
200.0,6.56,https://www.alibaba.com/product-detail/New-Products-2026-Casque-Sans-Fil_1601704095087.html?priceId=b90ecebd0217433d957031abc064f15b,1,0,0,,
200.0,1.85,https://www.alibaba.com/product-detail/TWS-Wireless-for-5-4-Clip_1601681316266.html?priceId=b90ecebd0217433d957031abc064f15b,0,1,0,,
200.0,15.0,https://www.alibaba.com/product-detail/Semi-In-Ear-TWS-Earbuds-AG02_1601726573578.html?priceId=b90ecebd0217433d957031abc064f15b,1,0,0,,
200.0,8.0,https://www.alibaba.com/product-detail/Silver-Green-Bluetooth-Ear-Hook-Earbuds_1601621466496.html?priceId=b90ecebd0217433d957031abc064f15b,0,1,0,,
200.0,6.0,https://www.alibaba.com/product-detail/New-Arrival-M62-TWS-Waterproof-Wireless_1601491659116.html?priceId=b90ecebd0217433d957031abc064f15b,0,1,0,,
300.0,4.8,https://www.alibaba.com/product-detail/MD538-Audifonos-Comfortable-In-ear-Wireless_1600851152683.html?priceId=b90ecebd0217433d957031abc064f15b,0,1,0,,
300.0,9.95,https://www.alibaba.com/product-detail/Customization-TWS-Audifonos-Gaming-Wireless-Earphone_1601648828728.html?priceId=b90ecebd0217433d957031abc064f15b,1,0,0,,
200.0,3.0,https://www.alibaba.com/product-detail/Pro-One-TWS-Wireless-Earbuds-Touch_1601397847436.html?priceId=b90ecebd0217433d957031abc064f15b,1,0,0,,
200.0,3.3,https://www.alibaba.com/product-detail/MAX80-BT-5-4-TWS-Earbuds_1601663654052.html?priceId=b90ecebd0217433d957031abc064f15b,1,0,0,,
300.0,15.0,https://www.alibaba.com/product-detail/Digital-Display-TWS-Wireless-Translation-Earbuds_1601171976191.html?priceId=b90ecebd0217433d957031abc064f15b,1,0,0,,
180.0,4.7,https://www.alibaba.com/product-detail/New-Product-F01-In-ear-Wireless_1601197898016.html?priceId=b90ecebd0217433d957031abc064f15b,0,1,0,,
180.0,2.56,https://www.alibaba.com/product-detail/NEEXXT-Pro8-High-Quality-TWS-Sports_1601720305998.html?priceId=b90ecebd0217433d957031abc064f15b,0,1,0,,
50.0,17.19,https://www.alibaba.com/product-detail/Trending-Products-2025-New-Arrivals-Wireless_1601296692001.html?priceId=b90ecebd0217433d957031abc064f15b,1,0,0,,
500.0,1.5,https://www.alibaba.com/product-detail/F9-5-TWS-Earphone-Bluetooth-5_1601424581865.html?priceId=b90ecebd0217433d957031abc064f15b,0,1,0,,
300.0,4.92,https://www.alibaba.com/product-detail/Wholesale-Private-Mold-Logo-Brand-In_1601229032690.html?priceId=b90ecebd0217433d957031abc064f15b,1,0,0,,
200.0,4.2,https://www.alibaba.com/product-detail/TWS-Wireless-Sleep-Earphones-Ultra-Thin_1601423407985.html?priceId=b90ecebd0217433d957031abc064f15b,1,0,0,,
200.0,1.89,https://www.alibaba.com/product-detail/Z28-Wireless-Ear-Clip-Earphones-Single_1601061634283.html?priceId=b90ecebd0217433d957031abc064f15b,1,0,0,,
2000.0,12.1,https://www.alibaba.com/product-detail/Sporty-JL-Chipset-LED-Noise-Cancelling_1601719951284.html?priceId=b90ecebd0217433d957031abc064f15b,1,0,0,,
200.0,6.55,https://www.alibaba.com/product-detail/Non-noise-Cancelling-BT5-3-Earbuds_1601420066878.html?priceId=b90ecebd0217433d957031abc064f15b,1,0,0,,
200.0,2.4,https://www.alibaba.com/product-detail/2025-90-Tws-Fones-De-Ouvido_1601665489339.html?priceId=b90ecebd0217433d957031abc064f15b,0,1,0,,
200.0,2.95,https://www.alibaba.com/product-detail/MAX-80-TWS-True-Wireless-Stereo_1601459904713.html?priceId=b90ecebd0217433d957031abc064f15b,1,0,0,,
200.0,4.8,https://www.alibaba.com/product-detail/New-Mechanical-Armour-BT5-3-Wireless_1601366281978.html?priceId=b90ecebd0217433d957031abc064f15b,0,1,0,,
200.0,3.89,https://www.alibaba.com/product-detail/RTS-Customized-logo-Tws-Wireless-Auriculares_1601255159685.html?priceId=b90ecebd0217433d957031abc064f15b,0,1,0,,
400.0,10.35,https://www.alibaba.com/product-detail/JOYROOM-Game-Waterproof-Wireless-Headphones-TWS_1601088876016.html?priceId=b90ecebd0217433d957031abc064f15b,1,0,0,,
500.0,13.05,https://www.alibaba.com/product-detail/JOYROOM-Wholesale-Noise-Cancelling-Type-c_1601513330896.html?priceId=b90ecebd0217433d957031abc064f15b,1,0,0,,
500.0,11.41,https://www.alibaba.com/product-detail/Awei-Realtime-ENC-Intelligent-Touchscreen-TWS_1601491653278.html?priceId=37c2b224b2f2411ea6628bfc37aedaa9,1,0,0,,
200.0,3.39,https://www.alibaba.com/product-detail/New-Mini-Tws-Pro60-BT-V5_1601380142408.html?priceId=37c2b224b2f2411ea6628bfc37aedaa9,0,0,0,,
200.0,4.5,https://www.alibaba.com/product-detail/Brightblue-Custom-Branding-TWS-for-Earbuds_1601719678910.html?priceId=37c2b224b2f2411ea6628bfc37aedaa9,1,0,0,,
200.0,2.4,https://www.alibaba.com/product-detail/2025-High-Quality-New-90-Tws_1601665372890.html?priceId=37c2b224b2f2411ea6628bfc37aedaa9,1,0,0,,
30.0,6.21,https://www.alibaba.com/product-detail/High-Quality-Type-C-Waterproof-TWS_1601238672386.html?priceId=37c2b224b2f2411ea6628bfc37aedaa9,1,0,0,,
380.0,11.5,https://www.alibaba.com/product-detail/Monster-N-Lite-clear-Talk-Wireless_1600811326372.html?priceId=37c2b224b2f2411ea6628bfc37aedaa9,1,0,0,,
500.0,2.07,https://www.alibaba.com/product-detail/Newest-Update-JM13-Wireless-Earphone-Headphone_1601431253128.html?priceId=37c2b224b2f2411ea6628bfc37aedaa9,1,0,0,,
200.0,8.9,https://www.alibaba.com/product-detail/Top-Quality-Wireless-Gaming-Earbuds-Tws_1600900651730.html?priceId=37c2b224b2f2411ea6628bfc37aedaa9,1,0,0,,
200.0,4.65,https://www.alibaba.com/product-detail/Trending-Fones-De-Ouvido-Sem-Fio_1601725365429.html?priceId=37c2b224b2f2411ea6628bfc37aedaa9,1,0,0,,
200.0,4.43,https://www.alibaba.com/product-detail/YW14-Tws-Semi-In-ear-Anc_1601283647926.html?priceId=37c2b224b2f2411ea6628bfc37aedaa9,1,0,0,,
400.0,11.0,https://www.alibaba.com/product-detail/Hot-Selling-5-4-ANC-High_1601240485122.html?priceId=37c2b224b2f2411ea6628bfc37aedaa9,1,0,0,,
400.0,8.57,https://www.alibaba.com/product-detail/Toocki-Stylish-Design-Tws-Earbud-Noise_1601234182829.html?priceId=37c2b224b2f2411ea6628bfc37aedaa9,1,0,0,,
200.0,3.5,https://www.alibaba.com/product-detail/A-30-Silicone-Type-C-Hifi_1601229774517.html?priceId=37c2b224b2f2411ea6628bfc37aedaa9,1,0,0,,
40.0,5.24,https://www.alibaba.com/product-detail/NEW-Pro-TWS-Wireless-Earphones-Headphones_1601263068988.html?priceId=37c2b224b2f2411ea6628bfc37aedaa9,0,0,0,,
200.0,7.53,https://www.alibaba.com/product-detail/TWS-In-Ear-Earbuds-Low-Latency_1601702202771.html?priceId=37c2b224b2f2411ea6628bfc37aedaa9,1,0,0,,
620.0,8.05,https://www.alibaba.com/product-detail/Yesido-TWS30-BT5-3-Long-Battery_1601332988331.html,1,0,0,,
2000.0,24.0,https://www.alibaba.com/product-detail/Wireless-TWS-Earphones-Digital-Display-Binaural_1601681234336.html,0,1,0,,
500.0,11.8,https://www.alibaba.com/product-detail/High-Quality-ANC-Noise-Cancelling-TWS_1601582522300.html,0,1,0,,
300.0,7.1,https://www.alibaba.com/product-detail/2025-New-Trending-Latest-Design-New_1601482441822.html,0,1,0,,
398.0,13.38,https://www.alibaba.com/product-detail/2026-USA-and-EU-Warehouse-Fast_1601587744165.html,1,0,0,,
200.0,11.0,https://www.alibaba.com/product-detail/US-EUR-Stock-TWS-Air-Earbuds_1601695314404.html,0,1,0,,
200.0,2.5,https://www.alibaba.com/product-detail/Professional-AIROHA-TWS-Wireless-HD-Stereo_1601677365080.html?selectedCarrierCode=SEMI_MANAGED_STANDARD@@STANDARD,0,1,0,,
200.0,14.88,https://www.alibaba.com/product-detail/USA-Warehouse-New-In-ear-Pods_1601733533790.html,0,1,0,,
300.0,8.05,https://www.alibaba.com/product-detail/2026-Top-Quality-Wireless-Earbuds-Audifonos_1600902690486.html,1,0,0,,
500.0,9.895,https://www.alibaba.com/product-detail/Wholesale-High-quality-Wireless-Tws-Headphones_1601604994074.html,1,0,0,,
200.0,10.0,https://www.alibaba.com/product-detail/US-Warehouse-Factory-Wholesale-High-Quality_1601648786583.html,1,0,0,,
200.0,7.99,https://www.alibaba.com/product-detail/Wholesale-Noise-Cancelling-Buds-Earphones-2_1601700277084.html,1,0,0,,
,1.99,https://www.alibaba.com/product-detail/New-Arrivals-Noise-Cancelling-Tws-Hifi_1601527075852.html?selectedCarrierCode=SEMI_MANAGED_STANDARD@@STANDARD,0,1,0,,
200.0,4.65,https://www.alibaba.com/product-detail/Hot-selling-Ear-clip-TWS-Wireless_1601624980690.html,0,1,0,,
1000.0,22.0,https://www.alibaba.com/product-detail/TWS-Wireless-Headphones-IPX7-Waterproof-Earbuds_1601519599077.html,1,0,0,,
200.0,12.0,https://www.alibaba.com/product-detail/US-EU-Fast-Shipping-Wholesale-Price_1601671638755.html,0,1,0,,
200.0,12.8,https://www.alibaba.com/product-detail/New-TWS-ANC-Headphones-Full-color_1601726109655.html,1,0,0,,
200.0,60.0,https://www.alibaba.com/product-detail/2026-US-Warehouse-3-6days-TWS_1601740990301.html,1,0,0,,
200.0,5.29,https://www.alibaba.com/product-detail/Low-price-high-quality-Noise-Cancelling_1601442188434.html,1,0,0,,
200.0,5.6,https://www.alibaba.com/product-detail/Wireless-Earbuds-In-Ear-Headphones-TWS_1601615097961.html,0,1,0,,
200.0,3.15,https://www.alibaba.com/product-detail/Environmental-Noise-Cancellation-ENC-LED-Semi_1601588107600.html,1,0,0,,
200.0,22.0,https://www.alibaba.com/product-detail/KZ-TWS-Earphone-SORA-LDAC-APTX_1601401647308.html,1,0,0,,
800.0,4.78,https://www.alibaba.com/product-detail/YB089-OWS-Waterproof-TWS-Earbuds-ENC_1601160919467.html,0,1,0,,
400.0,12.99,https://www.alibaba.com/product-detail/Active-Noise-Cancelling-XY70-TWS-Earbuds_1601260049134.html,1,0,0,,
200.0,5.78,https://www.alibaba.com/product-detail/B42-1-Hot-Selling-Clip-TWS_1601743157846.html,1,0,0,,
200.0,11.98,https://www.alibaba.com/product-detail/New-V5-4-TWS-Headphones-Earphones_1601550535085.html,1,0,0,,
200.0,5.68,https://www.alibaba.com/product-detail/B42-2-Hot-Selling-Clip-TWS_1601743210629.html,1,0,0,,
320.0,7.39,https://www.alibaba.com/product-detail/LX-10-V5-4-ANC-Active_1601285992152.html,0,1,0,,
300.0,6.58,https://www.alibaba.com/product-detail/YB036-JL-V5-3-TWS-In_1601158783789.html,1,0,0,,
200.0,4.65,https://www.alibaba.com/product-detail/Real-Time-AI-Translation-Earbuds-BT_1601634386295.html,0,1,0,,
200.0,12.8,https://www.alibaba.com/product-detail/American-and-European-Warehouse-Fast-Shipping_1601726219183.html,1,0,0,,
200.0,13.0,https://www.alibaba.com/product-detail/2026-Hot-selling-TWS-Earbuds-Pro2_1601740390081.html,0,1,0,,
200.0,5.09,https://www.alibaba.com/product-detail/In-ear-TWS-Wireless-Earbuds-Active_10000041037253.html,0,1,0,,
400.0,27.0,https://www.alibaba.com/product-detail/Wireless-Earbuds-BT-5-3-Headphones_11000027642515.html,1,0,0,,
398.0,6.9,https://www.alibaba.com/product-detail/Noise-Cancelling-TWS-Led-Display-Music_1601491854194.html,1,0,0,,
398.0,6.9,https://www.alibaba.com/product-detail/Noise-Cancelling-TWS-Led-Display-Music_1601492715211.html,1,0,0,,
200.0,5.0,https://www.alibaba.com/product-detail/Cheap-Wireless-TWS-Earphones-with-Noise_1601623254643.html,1,0,0,,
400.0,6.0,https://www.alibaba.com/product-detail/TW-956-Wireless-Quality-ANC-ENC_1601253315428.html,0,1,0,,
200.0,3.19,https://www.alibaba.com/product-detail/Y113-High-Quality-Trendy-ANC-TWS_1601741122732.html,1,0,0,,
200.0,19.9,https://www.alibaba.com/product-detail/BT5-4-Earphones-Touch-Control-52H_1601672145063.html,1,0,0,,
200.0,2.5,https://www.alibaba.com/product-detail/2026-AIROHA-True-Wireless-ANC-Earbuds_1601677368116.html,0,1,0,,
40.0,8.3,https://www.alibaba.com/product-detail/Key-Words-Air-Noise-Cancelling-TWS_1601722650415.html,0,1,0,,
200.0,5.2,https://www.alibaba.com/product-detail/Hot-selling-True-Wireless-TWS-BT_1601589327868.html,0,1,0,,
400.0,13.0,https://www.alibaba.com/product-detail/2025-In-Ear-TWS-Earphones-ANC_1601678522098.html,0,1,0,,
200.0,6.28,https://www.alibaba.com/product-detail/New-ANC-Noise-Canceling-In-Ear_1601642203137.html,0,1,0,,
300.0,3.35,https://www.alibaba.com/product-detail/R05-TWS-In-Ear-Wireless-Earbuds_1601648890817.html,1,0,0,,
200.0,8.7,https://www.alibaba.com/product-detail/2026-Top-TWS-Earphones-ANC-ENC_1601744529451.html,1,0,0,,
500.0,5.0,https://www.alibaba.com/product-detail/Real-Time-AI-Translator-Wireless-Earbuds_1601710275321.html,0,1,0,,
600.0,13.96,https://www.alibaba.com/product-detail/OWS-V5-4-True-Wireless-Earbuds_1601161940419.html,0,1,0,,
200.0,10.85,https://www.alibaba.com/product-detail/Wholesale-High-quality-Wireless-Tws-Headphones_1601616822372.html,1,0,0,,
200.0,11.98,https://www.alibaba.com/product-detail/New-V5-4-TWS-Headphones-Earphones_1601550510223.html,1,0,0,,
200.0,22.0,https://www.alibaba.com/product-detail/Noise-Cancelling-Tws-Earphones-Headphones-Sports_1601520468000.html,1,0,0,,
200.0,7.0,https://www.alibaba.com/product-detail/Factory-TS16-AI-Earphones-Free-APP_1601725276417.html,1,0,0,,
200.0,14.88,https://www.alibaba.com/product-detail/LOBKIN-Wireless-TWS-Sleep-Earphones-Active_1601698847048.html,1,0,0,,
200.0,7.1,https://www.alibaba.com/product-detail/Noise-Cancelling-Low-Latency-Wireless-Earbuds_1601524452886.html,0,1,0,,
200.0,6.55,https://www.alibaba.com/product-detail/For-5-3-TWS-Earbuds-Active_1600862370316.html,1,0,0,,
3000.0,42.0,https://www.alibaba.com/product-detail/BS-Earbuds-Great-Shark-for-5_1601681735142.html,1,0,0,,
200.0,18.88,https://www.alibaba.com/product-detail/Hot-Selling-Original-Factory-Wholesale-Air_1601671572998.html?s=p,1,0,0,,
200.0,2.77,https://www.alibaba.com/product-detail/TWS-LED-Digital-Display-Non-Noise_1601723758125.html,0,1,0,,
320.0,7.85,https://www.alibaba.com/product-detail/Mcdodo-004-Good-Sound-TWS-Earbud_1601081905212.html?s=p,1,0,0,,
300.0,5.8,https://www.alibaba.com/product-detail/Ultra-Long-Endurance-In-Ear-Earphones_1601564756072.html,0,1,0,,
200.0,7.8,https://www.alibaba.com/product-detail/Xintu-APP-Translation-Earphones-Factory-Sales_1601673224592.html?selectedCarrierCode=SEMI_MANAGED_STANDARD@@STANDARD,0,1,0,,
200.0,11.8,https://www.alibaba.com/product-detail/New-Design-AI-Translation-Wireless-Earbuds_1601687640519.html?s=p,1,0,0,,
200.0,10.6,https://www.alibaba.com/product-detail/Miccell-Wholesale-Noise-Cancelling-Sports-Headset_1601366495173.html,1,0,0,,
200.0,4.19,https://www.alibaba.com/product-detail/YD03-Trending-Product-2026-Auriculares-Inalambricos_1600959298744.html,1,0,0,,
200.0,2.58,https://www.alibaba.com/product-detail/Pro60-TWS-Blue-tooths-5-4_1601450806552.html,1,0,0,,
1000.0,10.59,https://www.alibaba.com/product-detail/Wireless-IPX7-Waterproof-EarHook-TWS-Earbuds_1601677913868.html,0,1,0,,
200.0,4.28,https://www.alibaba.com/product-detail/2025-Hot-Sale-J152-JL-TWS_1601390230562.html,0,1,0,,
400.0,8.13,https://www.alibaba.com/product-detail/T18-Pro-ANC-Active-Noise-Cancelling_1601745123567.html,1,0,0,,
500.0,2.89,https://www.alibaba.com/product-detail/X60-Wireless-In-ear-Earbuds-Sports_1601542010137.html,0,1,0,,
30.0,6.59,https://www.alibaba.com/product-detail/For-Earbuds-Wireless-Charging-ENC-Noise_1600722853617.html,0,1,0,,
200.0,5.99,https://www.alibaba.com/product-detail/Original-Auriculares-Lenovo-LP40-PRO-TWS_1600130090015.html,1,0,0,,
200.0,6.72,https://www.alibaba.com/product-detail/Mini-Noise-Cancelling-Tws-Earphones-Wireless_1601675435105.html,0,1,0,,
200.0,7.35,https://www.alibaba.com/product-detail/AI-Translator-Earbuds-Simultaneous-LED-Display_1601729595681.html,1,0,0,,
300.0,4.0,https://www.alibaba.com/product-detail/ANC-TWS-272_11000034136038.html,0,1,0,,
2000.0,7.1,https://www.alibaba.com/product-detail/Hot-Selling-Mini-Noise-Cancelling-Wireless_1600566924306.html,0,1,0,,
200.0,25.4,https://www.alibaba.com/product-detail/Factory-Customized-In-Ear-for-5_1601719268295.html,1,0,0,,
1000.0,12.88,https://www.alibaba.com/product-detail/USA-and-EU-Warehouse-Fast-Shipping_1601730973480.html,1,0,0,,
200.0,9.99,https://www.alibaba.com/product-detail/2025-Hot-SP99-Air-Pro-2_1601516624464.html?selectedCarrierCode=SEMI_MANAGED_STANDARD@@STANDARD,1,0,0,,
200.0,1.52,https://www.alibaba.com/product-detail/USB-In-Ear-LED-F9-Wireless_1600498783900.html?selectedCarrierCode=SEMI_MANAGED_STANDARD@@STANDARD,0,1,0,,
200.0,12.75,https://www.alibaba.com/product-detail/US-EUR-Stock-TWS-Air-Earbuds_1601737164221.html,1,0,0,,
200.0,8.82,https://www.alibaba.com/product-detail/Hand-Free-Earbuds-TWS-HIFI-ANC_10000041217306.html,0,1,0,,
200.0,1.4,https://www.alibaba.com/product-detail/2026-Gaming-M90-In-ear-Headphones_1600891089231.html?selectedCarrierCode=SEMI_MANAGED_STANDARD@@STANDARD,0,1,0,,
200.0,1.4,https://www.alibaba.com/product-detail/2026-Gamer-X15-Sports-Wireless-Earbuds_1601380902940.html,0,1,0,,
200.0,7.9,https://www.alibaba.com/product-detail/CHINOE-CNCE-ANC-Dual-Noise-Cancelling_1601181582638.html,1,0,0,,
200.0,9.39,https://www.alibaba.com/product-detail/2025-HE-076D-Wireless-BT-5_1601412355400.html?s=p,0,1,0,,
200.0,4.7,https://www.alibaba.com/product-detail/2026-New-M69-Tws-Hot-Selling_1601218853667.html?selectedCarrierCode=SEMI_MANAGED_ECONOMIC@@ECONOMY,0,1,0,,
200.0,8.9,https://www.alibaba.com/product-detail/HE-008A-Earbuds-Wireless-Headphone-BT_1601197613700.html?s=p,0,1,0,,
200.0,7.5,https://www.alibaba.com/product-detail/2025-In-Ear-Noise-Cancelling-Headphones_1601615681476.html,0,1,0,,
200.0,8.5,https://www.alibaba.com/product-detail/Hot-Sale-TWS-Sports-Reduction-Earbuds_1600906232841.html?s=p,0,1,0,,
200.0,14.49,https://www.alibaba.com/product-detail/2025-US-and-EU-Warehouse-True_1601739911129.html,1,0,0,,
200.0,1.5,https://www.alibaba.com/product-detail/895B-Gaming-Tws-Wireless-Low-Price_1601602741293.html,0,1,0,,
320.0,3.79,https://www.alibaba.com/product-detail/Blue-Wireless-Earbuds-ODM-OEM-Earphones_1601496879829.html?s=p,0,1,0,,
200.0,6.99,https://www.alibaba.com/product-detail/Open-Ear-Earbuds-Blue-Tooth-5_1601739832245.html,0,0,0,,
200.0,6.2,https://www.alibaba.com/product-detail/New-TWS-Earphones-In-ear-Earbuds_1601626020006.html,1,0,0,,
40.0,7.99,https://www.alibaba.com/product-detail/New-Design-Wireless-In-Ear-Bluetooth_1601701166578.html,0,1,0,,
200.0,11.72,https://www.alibaba.com/product-detail/Premium-Noise-Cancelling-Headset-Earbuds-ENC_1601415846798.html?s=p,0,1,0,,
200.0,11.6,https://www.alibaba.com/product-detail/OWS-Real-Time-Translation-Earbuds-144_1601363643367.html?s=p,1,0,0,,
200.0,7.0,https://www.alibaba.com/product-detail/Remax-BT6-0-Active-Noise-Cancelling_1601423117003.html?s=p,1,0,0,,
40.0,7.8,https://www.alibaba.com/product-detail/Active-Noise-Cancelling-Earbuds-Smart-Touch_1601642699018.html,0,1,0,,
1000.0,12.38,https://www.alibaba.com/product-detail/US-Warehouse-Direct-Sale-Air-Gen_1601671639434.html?s=p,1,0,0,,
200.0,1.3,https://www.alibaba.com/product-detail/Customize-895B-True-Wireless-TWS-In_1601571819564.html,0,1,0,,
200.0,25.57,https://www.alibaba.com/product-detail/APP-Customization-TWS-Gaming-Wireless-Earbuds_10000036430668.html?s=p,1,0,0,,
30.0,12.7,https://www.alibaba.com/product-detail/New-Electronics-Gaming-TWS-Headphones-Bluetooth_1601074705524.html,1,0,0,,
,6.8,https://www.alibaba.com/product-detail/World-Premiere-Redmi-Buds-6-Play_1601224458612.html?s=p,0,0,1,,
200.0,14.5,https://www.alibaba.com/product-detail/TWS-Wireless-Earbuds-Air-In-ear_1601737287260.html,1,0,0,,
200.0,5.4,https://www.alibaba.com/product-detail/Earbuds-5-3-Wireless-Earbuds-Wireless_1601024521631.html?s=p,0,1,0,,
200.0,7.6,https://www.alibaba.com/product-detail/Wholesale-TWS-Earbuds-True-Wireless-In_1600360283877.html,1,0,0,,
200.0,12.75,https://www.alibaba.com/product-detail/High-Quality-Noise-Canceling-Earbuds-Gen3_1601724134471.html?s=p,0,1,0,,
200.0,2.3,https://www.alibaba.com/product-detail/V02-Tws-Earphones-Low-Latency-Sport_1601711888587.html,1,0,0,,
200.0,12.88,https://www.alibaba.com/product-detail/2025-USA-and-EU-Warehouse-Fast_1601738380728.html,1,0,0,,
500.0,20.0,https://www.alibaba.com/product-detail/3-Channel-Silent-Disco-Headphone-For_2015692880.html?s=p,1,0,0,,
2000.0,13.49,https://www.alibaba.com/product-detail/2026-US-and-EU-Warehouse-True_1601735321611.html,1,0,0,,
200.0,0.65,https://www.alibaba.com/product-detail/Wireless-Headphones-Waterproof-Stereo-Earphone-Lower_1601734843698.html,1,0,0,,
200.0,1.97,https://www.alibaba.com/product-detail/Hot-Selling-TWS-Music-Earphones-Noise_1601734466206.html,0,1,0,,
200.0,7.75,https://www.alibaba.com/product-detail/Factory-OEM-Headset-2025-Unique-Design_1601621356339.html?s=p,1,0,0,,
1000.0,2.39,https://www.alibaba.com/product-detail/Wholesale-Stock-S30-TWS-Earbuds-Bluetooth_1601734461325.html?selectedCarrierCode=SEMI_MANAGED_STANDARD@@STANDARD,1,0,0,,
200.0,13.79,https://www.alibaba.com/product-detail/High-Quality-True-Wireless-Low-Latency_1601549028738.html?s=p,1,0,0,,
200.0,2.0,https://www.alibaba.com/product-detail/M25-Digital-Display-TWS-Earbuds-Bluetooth_1601734341874.html?selectedCarrierCode=SEMI_MANAGED_STANDARD@@STANDARD,1,0,0,,
200.0,13.79,https://www.alibaba.com/product-detail/Bluetooth-TWS-Earbuds-42dB-Ultra-Deep_1601485260724.html?s=p,1,0,0,,
200.0,17.0,https://www.alibaba.com/product-detail/PIVA-S6W-13mm-2-4G-Wireless_1601580988880.html?s=p,1,0,0,,
200.0,2.0,https://www.alibaba.com/product-detail/Premium-M25-Fashion-TWS-Bluetooth-Earphones_1601733304696.html?selectedCarrierCode=SEMI_MANAGED_STANDARD@@STANDARD,1,0,0,,
200.0,1.59,https://www.alibaba.com/product-detail/S10-Mini-TWS-Wireless-Earbuds-Bluetooth_1601733302325.html?selectedCarrierCode=SEMI_MANAGED_STANDARD@@STANDARD,1,0,0,,
500.0,16.8,https://www.alibaba.com/product-detail/USA-Wireless-2-ANC-Headset-Earbuds_1601744085987.html?s=p,0,1,0,,
200.0,1.7,https://www.alibaba.com/product-detail/TWS-Wireless-Earbuds-Noise-Cancelling-Earphones_1601733284362.html?selectedCarrierCode=SEMI_MANAGED_STANDARD@@STANDARD,0,1,0,,
200.0,2.12,https://www.alibaba.com/product-detail/E6S-TWS-Wireless-5-0-Bluetooth_1600521363197.html?s=p,0,1,0,,
200.0,1.59,https://www.alibaba.com/product-detail/S10-High-Quality-TWS-Bluetooth-Earbuds_1601733190707.html?selectedCarrierCode=SEMI_MANAGED_STANDARD@@STANDARD,1,0,0,,
200.0,7.91,https://www.alibaba.com/product-detail/TWS-Wireless-Earbuds-for-5-3_1601733121492.html,1,0,0,,
200.0,2.0,https://www.alibaba.com/product-detail/Factory-Price-M25-TWS-Wireless-Earphone_1601733110723.html?selectedCarrierCode=SEMI_MANAGED_STANDARD@@STANDARD,1,0,0,,
200.0,15.0,https://www.alibaba.com/product-detail/US-Stock-Available-2-5-Day_1601714268827.html?s=p,1,0,0,,
250.0,9.53,https://www.alibaba.com/product-detail/Smart-LED-Touch-Screen-TWS-Earbuds_1601732827068.html,1,0,0,,
500.0,15.0,https://www.alibaba.com/product-detail/Hybrid-ANC-Bluetooth-6-0-Wireless_1601444169694.html?s=p,0,1,0,,
500.0,6.59,https://www.alibaba.com/product-detail/M113-Earbuds-Stable-Feeling-Open-Wear_1601639869480.html?s=p&selectedCarrierCode=SEMI_MANAGED_STANDARD@@STANDARD,1,0,0,,
200.0,3.68,https://www.alibaba.com/product-detail/WATA-Free-Shipping-Hybrid-ANC-Earbuds_1601685275689.html?s=p,1,0,0,,
200.0,1.59,https://www.alibaba.com/product-detail/S10-TWS-Earbuds-Bluetooth-5-3_1601732028611.html?selectedCarrierCode=SEMI_MANAGED_STANDARD@@STANDARD,1,0,0,,
200.0,10.21,https://www.alibaba.com/product-detail/New-OWS-For-Earphone-Clip-on_1601733681398.html?s=p,0,0,0,,
300.0,5.2,https://www.alibaba.com/product-detail/High-Quality-Best-New-Version-Wireless_1601299248604.html,0,1,0,,
200.0,4.7,https://www.alibaba.com/product-detail/TWS-Wireless-Earphones-In-Ear-High_1601714521396.html,1,0,0,,
300.0,8.75,https://www.alibaba.com/product-detail/Wireless-TWS-Earbuds-Noise-Cancelling-Microphone_1601174273307.html,0,1,0,,
500.0,13.4,https://www.alibaba.com/product-detail/H12-PRO-ANC-Sport-Earbuds-Smart_1601221109680.html,1,0,0,,
200.0,3.9,https://www.alibaba.com/product-detail/True-Wireless-Noise-Cancelling-In-Ear_1600729834624.html,1,0,0,,
200.0,3.69,https://www.alibaba.com/product-detail/AI-Noise-Cancellation-Earbuds-Hybrid-Active_1601606921862.html,1,0,0,,
200.0,8.0,https://www.alibaba.com/product-detail/TWS-Active-Noise-Cancelling-Earbuds-JL_1601711656179.html,1,0,0,,
1000.0,1.52,https://www.alibaba.com/product-detail/Original-TWS-BT-5-3-Earbuds_1601539001480.html,1,0,0,,
320.0,5.22,https://www.alibaba.com/product-detail/TWS-Transparent-Wireless-Earbuds-HiFi-Dual_1600737478514.html,0,1,0,,
500.0,3.6,https://www.alibaba.com/product-detail/TWS-Noise-Cancelling-Earbuds-In-Ear_1601729316096.html,0,1,0,,
500.0,1.89,https://www.alibaba.com/product-detail/Stereo-Active-Anc-Noise-Canceling-Cancelling_1601222972000.html,0,1,0,,
300.0,8.2,https://www.alibaba.com/product-detail/TWS-Wireless-Earbud-High-Quality-HIFI_1601445403576.html,0,1,0,,
200.0,5.0,https://www.alibaba.com/product-detail/Wireless-TWS-Gaming-Earbuds-ENC-Noise_1601659200367.html,1,0,0,,
650.0,6.98,https://www.alibaba.com/product-detail/TWS-ANC-Earbuds-Wireless-Earphones-HiFi_1601566142068.html,0,1,0,,
650.0,4.79,https://www.alibaba.com/product-detail/New-Colorful-Earphones-Noise-Cancellation-TWS_1601645155131.html,1,0,0,,
200.0,6.5,https://www.alibaba.com/product-detail/ENC-Dual-Mics-TWS-Wireless-Charging_1600488419752.html,1,0,0,,
