product_id,battery_capacity_mah_,headphone_form_factor,waterproof_standard,brand_name,volume_control,battery_indicator,charging_interface_type,chipset,codecs,game_atmosphere_light,material,private_mold,product_name,sound_quality,charging_time,control_method,wireless_delay_time,battery_charging_time
1601279641010,4-8H,Semi-in-ear,IPX-6,,,Digital Display,,JL,,,ABS,Yes,,,,,less than 30 ms,
1601719764708,200-500mah,,IPX-4,Brightblue,,LED,Type-C,JL,AAC,No Light,Plastic,Yes,,Stereo,,Touch Control,31-40 ms,1-3 hours
1601227883522,230mAh,Semi-in-ear,IPX-3,kingstar,,LED,,JL6983,,,,Yes,,,,,,
1600883414556,230,,IPX-4,Langsdom,,LED,,Blurtrum,,,ABS,Yes,Wireless Stereo Headset,,1 Hours,,51-60 ms,1-3 hours
1601719809374,200-500mah,,IPX-4,Brightblue,,LED,Type-C,JL,AAC,No Light,Plastic,Yes,,Stereo,,Touch Control,31-40 ms,1-3 hours
1601423644490,398,Semi-in-ear,IPX-6,,Yes,LED,Type-C,headset,,,headset,Yes,TWS Earbuds,,,,30 Ms,1-3 hours
1601667376637,200-500mah,Semi-in-ear,IPX-4,,Yes,Digital Display,Type-C,Blurtrum,LHDC,Single Color,Plastic,Yes,TWS Wireless Stereo True Earbuds,High Fidelity (Hi-Fi),,App Control,30 Ms,1-3 hours
1601524151196,200-500mah,,IPX-8,budi  OEM&ODM,,LED,Type-C,JL,"LC3, AAC",No Light,Plastic,No,,Stereo,,Touch Control,51-60 ms,1-3 hours
1601645452323,200-500mah,,IPX-4,GENAI,,LED,Type-C,"JL, Bluetrum",Sbc,No Light,ABS+PC,Yes,,Stereo,,Touch Control,above 60 ms,1-3 hours
1601558707767,200-500mah,,IPX-3,,,LED,Type-C,Bluetrum,None,No Light,"PC, ABS",Yes,,Stereo,,Touch Control,30 Ms,1-3 hours
1600154304220,1000-2000mah,,IPX-7,Cyboris,,LED,Type-C,Actions,LHDC,Single Color,ABS+Silicone,Yes,Sport Blue tooth Earphone,"High Fidelity (Hi-Fi), Surround Sound, Stereo",about 8-12 hours,Button Control,41-50 ms,1-3 hours
1601673363267,200-500mah,,IPX-4,KINGSTAR,,LED,Type-C,JL,,No Light,Plastic,Yes,TWS Wireless Earbuds,"High Fidelity (Hi-Fi), Bass Boost, Surround Sound, Stereo, Studio Level",1-2 Hours,Touch Control,30 Ms,1-3 hours
1601661305478,200-500mah,,No,Kingstar,,Digital Display,Type-C,JL,,No Light,Plastic,Yes,Mini Tws Earbuds,,,Touch Control,above 60 ms,1-3 hours
1601647963688,25mah/380mah,Semi-in-ear,IPX-4,KINGSTAR,Yes,LED,Type-C,JL,,,ABS,Yes,TWS Earphones,,,"Touch Control, App Control",,1-3 hours
1601460867288,500-1000mah,Semi-in-ear,IPX-7,,Yes,LED,Type-C,SmartLink,AAC,RGB,ABS,Yes,Touch Bluetooth headset,High Fidelity (Hi-Fi),60 Minutes,Touch Control,51-60 ms,1-3 hours
1601205166527,230mAh,,IPX-3,OEM/ODM,,LED,,Jieli,,,ABS,Yes,,,1.5hours,,30 Ms,
1601632873822,200-500mah,Semi-in-ear,IPX-4,,,LED,,,,,Plastic,,,,,,,1-3 hours
1601222000173,Earpiece: 40mah;  Charging Case:  320mah,Semi-in-ear,IPX-5,YISSIY/Neutral Package/Customized Logo,Yes,Digital Display,Type-C,Blurtrum 5636F,,No Light,Plastic,Yes,LX-10 ANC ENC Touch Screen TWS Earbuds,"Stereo, High Fidelity (Hi-Fi), Surround Sound, Bass Boost",About 1~2 hours,"Touch Control, Voice Control",less than 30 ms,1-3 hours
1601647914935,25mah/380mah,Semi-in-ear,IPX-4,KINGSTAR,Yes,LED,Type-C,JL,,,ABS,Yes,TWS Earphones,,,"Touch Control, App Control",,1-3 hours
1601380668714,1,In ear Semi-in-ear,IPX-5,SIHAGE,No,LED,,Others,,,ABS,Yes,,,,,30 Ms,1-3 hours
1601300135624,,,Life-level,,,,,,,,,,,,,,,
1601521875104,200-500mah,,No,kingstar,,LED,Type-C,Other,AAC,No Light,Metal,No,,Stereo,1.5Hours,Touch Control,30 Ms,1-3 hours
1601705771945,300mAh,Semi-in-ear,IPX-6,KINGSTAR,Yes,LED,Type-C,,None,Single Color,ABS,,Kidney Bluetooth Earphones,"High Fidelity (Hi-Fi), Stereo",,,31-40 ms,1-3 hours
1601648268385,200-500mah,,IPX-4,VX06,,,,,,,,No,,,,,,
1601098290572,200-500mah,,IPX-4,KINGSTAR,,LED,Type-C,JL,,No Light,Plastic,Yes,TWS Wireless Earbuds,"High Fidelity (Hi-Fi), Bass Boost, Surround Sound, Stereo, Studio Level",1-2 Hours,Touch Control,30 Ms,1-3 hours
1601505111134,200-500mah,,IPX-4,YSS,,LED,Type-C,JL,AAC,No Light,Plastic,Yes,TWS Wireless Earbuds,,,,41-50 ms,1-3 hours
1601196092176,400mAh,,IPX-4,VALDUS,,Digital Display,,JL,,,,Yes,,,,,30 Ms,
1601536453539,200-500mah,,IPX-5,Lenovo,,LED,Type-C,Other,"AAC, Sbc",No Light,Plastic,,,"High Fidelity (Hi-Fi), Bass Boost, Surround Sound, Stereo",,Touch Control,above 60 ms,1-3 hours
1601564062304,30mAh/300mAh,,IPX-4,Remax,,LED,Type-C,AB5756C,AAC,No Light,ABS,Yes,TWS True Wireless Music Call Earphones,Stereo,,Touch Control,31-40 ms,1-3 hours
1601374544314,300mAh,Semi-in-ear,IPX-4,,Yes,LED,Type-C,Bluetrum,None,No Light,Plastic,Yes,,Stereo,,,31-40 ms,1-3 hours
1601511165867,200-500mah,,IPX-4,OEM,,LED,Type-C,JL,Apt-X HD,Single Color,Plastic,Yes,TWS Wireless Earbuds,"High Fidelity (Hi-Fi), Bass Boost, Surround Sound, Stereo",1~2 Hours,"Voice Control, Touch Control",41-50 ms,1-3 hours
1601539364424,200-500mah,,IPX-5,aweiyi,,Digital Display,Type-C,Other,None,Single Color,Plastic,Yes,,High Fidelity (Hi-Fi),,Touch Control,less than 30ms,1-3 hours
1601633035636,200-500mah,Semi-in-ear,IPX-3,,,LED,,,,,,,,,,,,1-3 hours
11000024666632,200-500mah,,IPX-8,wired headphones,,Digital Display,Type-C,Broadcom,AAC,No Light,Plastic,Yes,Wired In Ear Earphones,"Surround Sound, Stereo",,Touch Control,less than 30ms,1-3 hours
1600745600185,200-500mah,,IPX-7,Hopora,,Digital Display,Type-C,JL,None,Single Color,Plastic,Yes,H68,"Bass Boost, High Fidelity (Hi-Fi), Stereo, Studio Level, Surround Sound",1.5 Hour,"Touch Control, Button Control",less than 30ms,1-3 hours
10000033534833,200-500mah,,other,MidOcean,,,,,,,Plastic,,,,,,,
1601723410804,200-500mah,Semi-in-ear,IPX-4,OEM,No,Digital Display,Type-C,JL,AAC,No Light,Plastic,Yes,,High Fidelity (Hi-Fi),,Touch Control,31-40 ms,1-3 hours
1601727816410,200-500mah,Semi-in-ear,IPX-4,N/A,Yes,LED,Type-C,High-Performance Bluetooth Audio Chip,"AAC, Sbc",No Light,ABS plastic + soft silicone ear tips,Yes,,"HiFi Stereo, Deep Bass, Clear Calls",,Touch Control,51-60 ms,1-3 hours
1600988726997,35mAh earbuds,Semi-in-ear,IPX-0,SIBYL,Yes,LIGHT,Type-C,,,,ABS earphones headphones,Yes,,Stereo,,Touch Control,41-50 ms,1-3 hours
1601727477751,200-500mah,Semi-in-ear,IPX-3,OEM,,LED,Type-C,AB5636A,,,Plastic,Yes,,,,,less than 30 ms,1-3 hours
1600423554544,200-500mah,Semi-in-ear,IPX-6,,,LED,,,,RGB,Plastic,,,"Surround Sound, Stereo",,,,
1601297193655,<200mah,,IPX 0,SENXIN,,LED,,,None,No Light,ABS+PC,,M51,,,,above 60 ms,1-3 hours
1601713370303,200-500mah,,IPX-1,/,,LED,Type-C,/,,No Light,Plastic,No,,High Fidelity (Hi-Fi),,Touch Control,less than 30ms,1-3 hours
1601710568218,230mAh,Semi-in-ear,other,,,,,,,,,,,,,,,
1601352311859,30mAh/300mAh,Semi-in-ear,Life-level,,Yes,,,Bluetrum,,,,,,,about 2 hours,Touch Control,,
1601692893039,200-500mah,,IPX-4,Miccell,,,,AB5656C,,,ABS+PC,Yes,TWS Wireless Earbuds,,1-2 Hours,Touch Control,,1-3 hours
1601724814877,200-500mah,,IPX4,,,,Type-C,,AAC,,PC+ABS,,,"Bass Boost, High Fidelity (Hi-Fi), Stereo, Surround Sound",,Touch Control,31-40 ms,1-3 hours
1601404916548,35mah/200mah,Semi-in-ear,IPX-4,KINGSTAR,Yes,LED,Type-C,JL6983,,,"Metal, Plastic",Yes,,,,Touch Control,41-50 ms,1-3 hours
1601166407636,230MA,Semi-in-ear,IPX-4,,Yes,LED,,Other,,,,,,,45min,,51-60 ms,1-3 hours
1601422659961,500-1000mah,Semi-in-ear,IPX-4,Kingstar,Yes,Digital Display,,,,,,No,Touch Screen & Desk Ornament earphones,,,Touch Control,,1-3 hours
1601661194548,200-500mah,,IPX-4,Aurora sound,,LED,Type-C,JL,,No Light,"Metal, Plastic",Yes,,"High Fidelity (Hi-Fi), Surround Sound",,"Touch Control, App Control",,1-3 hours
1601702657359,200-500mah,,IPX-4,OEM,,LED,Type-C,Other,,No Light,"Plastic, ABS",,,,,Touch Control,51-60 ms,
1601285996532,200mAh,,IPX-4,guideray,,LED,,5.3+EDR(JL7023D2 ),,,ABS,Yes,,,,,,
1601635977809,200mAh,Semi-in-ear,IPX-4,NEEXXT,Yes,Digital Display,Type-C,,,No Light,Plastic,No,Q77,"High Fidelity (Hi-Fi), Stereo, Surround Sound",1-2hrs,Touch Control,less than 30 ms,
1601712436369,30mAh,Semi-in-ear,IPX-4,onikuma,Yes,LED,Type-C,AC6973D4,AAC,No Light,Plastic,Yes,ONIKUMA TX603 ENC TWS Wireless Gaming Earbuds,"Stereo, High Fidelity (Hi-Fi)",1.5H,Touch Control,31-40 ms,1-3 hours
1601712427269,30mAh,Semi-in-ear,IPX-4,onikuma,Yes,LED,Type-C,AC6973D4,AAC,No Light,Plastic,Yes,ONIKUMA TX603 ENC TWS Wireless Gaming Earbuds,"Stereo, High Fidelity (Hi-Fi)",1.5H,Touch Control,31-40 ms,1-3 hours
1601712239874,200-500mah,Semi-in-ear,IPX-6,Customizable private brand,Yes,LED,Type-C,JL,LHDC,No Light,Plastic,No,,"High Fidelity (Hi-Fi), Surround Sound, Stereo",,"App Control, Touch Control, Button Control",less than 30 ms,1-3 hours
1601712217825,200mAh,Semi-in-ear,IPX-6,LDNIO,,Digital Display,,JL,,,ABS+PC,Yes,,,,,,
1601712206906,200-500mah,,No,OEM,,,Type-C,Bluetrum,,,ABS,No,,"Stereo, Bass Boost, Studio Level, Surround Sound",,Touch Control,above 60 ms,1-3 hours
1601711269614,200-500mah,Semi-in-ear,IPX-0,,Yes,LED,Type-C,JL,AAC,No Light,Metal,No,,Stereo,,Touch Control,above 60 ms,1-3 hours
1601711199693,200-500mah,Semi-in-ear,IPX-5,,Yes,Digital Display,Type-C,,,RGB,Plastic,,,High Fidelity (Hi-Fi),,Touch Control,31-40 ms,1-3 hours
1601711165917,200-500mah,Semi-in-ear,IPX-5,,Yes,Digital Display,Type-C,,,RGB,Plastic,,,High Fidelity (Hi-Fi),,Touch Control,31-40 ms,1-3 hours
1601711129824,200-500mah,,IPX-6,,,LED,Type-C,Bluetrum,LHDC,No Light,Plastic,No,,Stereo,,Touch Control,less than 30ms,1-3 hours
1601710755055,200-500mah,,IPX-4,Trulyway,,LED,Type-C,,,No Light,Plastic,Yes,AI Translation Earbuds Languages True Wireless Earbuds Headphones,Stereo,,Touch Control,31-40 ms,1-3 hours
1601710630860,200-500mah,Semi-in-ear,IPX-4,Trulyway,Yes,LED,Type-C,,,No Light,ABS+PC,No,6 Mics ANC ENC Bluetooth Earphone Ture Wireless Earbud Headphones,Stereo,,Touch Control,31-40 ms,1-3 hours
1601710623551,400MAH,In ear,IPX-4,other,No,LED,TYPE-C,JL,AAC,No Light,ABS,Yes,TWS Wireless Earbuds,High,1-3hours,Touch Control,51-60 ms,1-3 hours
1601710566247,230mAh,Semi-in-ear,other,,,,,,,,Employ a dual-microphone structure,,,,,,,
1601710382873,200-500mah,,IPX-4,OEM,,LED,Type-C,Lanxun5756T,,,Plastic,Yes,,,,,less than 30ms,1-3 hours
1601710056807,30mAh,Semi-in-ear,IPX-4,onikuma,Yes,LED,Type-C,AC6973D4,AAC,No Light,Plastic,Yes,ONIKUMA TX603 ENC TWS Wireless Gaming Earbuds,"Stereo, High Fidelity (Hi-Fi)",1.5H,Touch Control,31-40 ms,1-3 hours
1601709942758,200-500mah,Semi-in-ear,IPX-7,,Yes,Digital Display,Type-C,JL,,No Light,Plastic,No,Earphone,High Fidelity (Hi-Fi),,Touch Control,31-40 ms,1-3 hours
1601709858370,200-500mah,In ear,IPX-5,,Yes,LED,Type-C,JL,"AAC, Sbc",No Light,Plastic,Yes,,"Bass Boost, High Fidelity (Hi-Fi), Stereo",,Touch Control,less than 30 ms,1-3 hours
1601709431533,30/300mah,,IPX-6,,,Digital Display,Type-C,JL,Sbc,No Light,Plastic,Yes,,,,,41-50 ms,1-3 hours
1601709385754,30/300mah,,IPX4,,,LED,Type-C,,Sbc,No Light,"Plastic, ABS Plastic",Yes,T9,,1-2 Hours,Touch Control,41-50 ms,1-3 hours
1601709209118,200-500mah,,IPX-4,OEM,,LED,Micro USB,JL,,,plastic,Yes,TWS Wireless Earbuds,"High Fidelity (Hi-Fi), Stereo, Bass Boost",1-2 Hours,Touch Control,30 Ms,1-3 hours
1601709100623,300mah,Semi-in-ear,IPX-4,AGETUNR,Yes,Digital Display,Type-C,JL,"AAC, Sbc",No Light,ABS,Yes,,"High Fidelity (Hi-Fi), Bass Boost, Stereo",2 Hours,Touch Control,51-60 ms,1-3 hours
1601708850033,230mAh,Semi-in-ear,other,,,,,,,,Employ a dual-microphone structure,,,,,,,
1601708464648,200mAh,Semi-in-ear,IPX-4,,Yes,Digital Display,Type-C,JL,,,Plastic,No,TWS Earbuds,"High Fidelity (Hi-Fi), Surround Sound",,Touch Control,less than 30 ms,1-3 hours
1601708404592,300mah,Semi-in-ear,IPX-4,AGETUNR,Yes,Digital Display,Type-C,JL,"AAC, Sbc",No Light,ABS,Yes,,"High Fidelity (Hi-Fi), Bass Boost, Stereo",2 Hours,Touch Control,51-60 ms,1-3 hours
1601708355430,200-500mah,Semi-in-ear,IPX-4,OEM,Yes,Digital Display,Type-C,JL,"AAC, APT-X, Sbc",,Plastic,Yes,TWS Earbuds,"Surround Sound, High Fidelity (Hi-Fi), Stereo",,,above 60 ms,1-3 hours
1601708352371,500mAh,Semi-in-ear,IPX-5,OEM,Yes,LED,Type-C,JL,"AAC, APT-X, Sbc",No Light,Plastic,Yes,,"High Fidelity (Hi-Fi), Surround Sound, Stereo",,,above 60 ms,1-3 hours
1601708346438,500mAh,Semi-in-ear,IPX-5,OEM,Yes,LED,Type-C,JL,,No Light,Plastic,Yes,True stereo wireless touch screen TWS,"Surround Sound, High Fidelity (Hi-Fi), Stereo",,Touch Control,above 60 ms,1-3 hours
1601708323516,200-500mah,Semi-in-ear,IPX-4,OEM,Yes,,Type-C,JL,"AAC, Sbc",No Light,,Yes,OEM ENC TWS,"High Fidelity (Hi-Fi), Stereo, Surround Sound",,Touch Control,31-40 ms,1-3 hours
1601707950880,300mah,Semi-in-ear,IPX-5,TSSD,Yes,LED,Type-C,Bluetrum,"AAC, Sbc",,Plastic,Yes,Handbag Design TWS Wireless Earphone,"High Fidelity (Hi-Fi), Stereo",,Touch Control,30 Ms,1-3 hours
1601707783740,200-500mah,,IPX-4,,,Digital Display,Type-C,,,No Light,Plastic,Yes,,,,Touch Control,less than 30ms,1-3 hours
1601707273958,200-500mah,Semi-in-ear,IPX-7,OEM,Yes,LED,Type-C,JL,"AAC, Sbc",No Light,Plastic,Yes,Dual earbuds TWS,"High Fidelity (Hi-Fi), Surround Sound, Stereo",,Touch Control,31-40 ms,1-3 hours
1601707126097,200-500mah,,IPX-5,Lenovo,,LED,Type-C,Other,"AAC, Sbc",No Light,Plastic,Yes,,"High Fidelity (Hi-Fi), Bass Boost, Surround Sound, Stereo",About 1.5 hours,Touch Control,,1-3 hours
1601706960734,350,Semi-in-ear,IPX-4,zhengxuan,Yes,Digital Display,Type-C,JL,AAC,No Light,ABS,No,A10 tws ANC ENC with touch screen,"High Fidelity (Hi-Fi), Surround Sound, Stereo",Earbuds around 1.5 hour  charging box 2 hours,Touch Control,less than 30 ms,1-3 hours
1601706715598,200-500mah,,IPX-4,GENAI,,LED,Type-C,"JL, Bluetrum",Sbc,No Light,ABS+PC,Yes,,Stereo,,Touch Control,above 60 ms,1-3 hours
1601706550218,200mAh,,IPX-6,KINGSTAR,,LED,Type-C,,None,Single Color,ABS,,TWS earphones,"High Fidelity (Hi-Fi), Stereo",,,31-40 ms,1-3 hours
1601706532035,200-500mah,Semi-in-ear,IPX-4,SHIDU,Yes,LED,Type-C,Bluetrum,"AAC, Sbc",No Light,Plastic,Yes,,"Stereo, Bass Boost",,Touch Control,less than 30 ms,1-3 hours
1601706490442,<200mah,,IPX-7,,,LED,Type-C,,,,,,,,,,,1-3 hours
1601706445817,30/230mAh,,No,Kingstar,,LED,,JL,,,ABS,Yes,TWS Wireless Earbuds with APP,,1.5h,,above 60 ms,
1601706438307,200-500mah,Semi-in-ear,IPX-7,OEM,Yes,LED,Type-C,JL,"AAC, Sbc",No Light,Plastic,Yes,Dual earbuds TWS,"High Fidelity (Hi-Fi), Surround Sound, Stereo",,,31-40 ms,1-3 hours
1601706429013,200-500mah,Semi-in-ear,IPX-5,Customizable private brand,Yes,LED,Type-C,JL,LHDC,No Light,Plastic,No,,"High Fidelity (Hi-Fi), Surround Sound, Stereo",,"App Control, Touch Control, Button Control",31-40 ms,1-3 hours
1600789928979,300mah,,IPX-4,,,LED,Type-C,JL,"AAC, Sbc",No Light,Plastic,Yes,,"Bass Boost, High Fidelity (Hi-Fi), Stereo, Studio Level, Surround Sound",1-2 Hours,Touch Control,31-40 ms,1-3 hours
1601676872387,200-500mah,,IPX-5,Baichuan He,,LED,Type-C,JL,,No Light,Plastic,No,AS01 Wireless Earphone,Bass Boost,,Touch Control,,1-3 hours
1601287490074,150mAh,,IPX-4,,,LED,,5.3+EDR(JL7023),,,ABS+PC,Yes,,,,,,
1601677630229,200-500mah,,IPX-6,/,,LED,Type-C,,,No Light,Plastic,,,"Bass Boost, High Fidelity (Hi-Fi), Stereo, Surround Sound",,Button Control,less than 30ms,1-3 hours
1600866930391,320mAh,,IPX-3,USAMS,,LED,,JL,,,ABS+PC,,,,,,51-60 ms,
1601040015905,200-500mah,,IPX-4,Trulyway,,LED,Type-C,JL,,,ABS+PC,No,Wireless Earphones Headphones Bluetooth 5.4 Sports TWS,Stereo,,Touch Control,31-40 ms,1-3 hours
1601415999947,,,IPX-5,,No,LED,Type-C,JL,None,No Light,ABS,Yes,C10,,1.5h,Touch Control,less than 30 ms,1-3 hours
1601403544521,1000-2000mah,,IPX-5,YooKiE,,,Type-C,,Apt-X HD,No Light,Plastic,Yes,,,,Touch Control,,1-3 hours
10000018119404,,Semi-in-ear,IPX-2,RECCI,,LED,,Blue News AB5656,,,ABS,Yes,,,,,,
1601525327099,200-500mah,In ear,IPX-7,Jue hong,,LED/Digital Display,Type-C,Zhongke Lanxun,,RGB,ABS/PC,No,,Stereo,,"Button Control, Touch Control",41-50 ms,1-3 hours
1601705153528,350mAh,Semi-in-ear,IPX-4,OEM,Yes,LED,Type-C,JIELI,"AAC, Sbc",,Plastic,Yes,ENC TWS,"High Fidelity (Hi-Fi), Surround Sound, Stereo, Studio Level",,,above 60 ms,1-3 hours
1601206463005,400mAh,Semi-in-ear,IPX-5,OEM,,LED,,Jieli,,,ABS,Yes,ANC TWS Earbuds With LED Display,,,,51-60 ms,
1601194034488,,Semi-in-ear,IPX-2,RECCI,,LED,,Blue News AB5656,,,ABS,Yes,,,,,,
1601589706374,2000-3000mah,Semi-in-ear,IPX-6,Customizable private brand,Yes,LED,Type-C,JL,LHDC,No Light,Plastic,No,,"High Fidelity (Hi-Fi), Surround Sound, Stereo",,"App Control, Touch Control, Button Control",31-40 ms,1-3 hours
1601422692831,180,,IPX-4,none/OEM,,LED,Type-c,Bluetrum,"AAC, Sbc",No Light,"Plastic, Abs",Yes,,"Stereo, Bass Boost, High Fidelity (Hi-Fi)",,Touch control,less than 30ms,1-3 hours
1601388887438,30mAh,,IPX-5,OEM,,LED,Type-C,JL,"AAC, Sbc",,Plastic,Yes,Dual earbuds TWS,"High Fidelity (Hi-Fi), Surround Sound, Stereo",,,above 60 ms,1-3 hours
1601628097360,200-500mah,,IPX-4,NO,,LED,Type-C,lanxun,AAC,No Light,Plastic,No,,High Fidelity (Hi-Fi),,Touch Control,30 Ms,1-3 hours
1601273843205,Earpiece: 30 mAh; Charging case: 400 mAh,,IPX-5,Customized Logo / Neutral Package,,Digital Display,Type-C,JL 7016G,AAC,No Light,ABS+PC,Yes,J11Plus ENC TWS Wireless Earphones,"High Fidelity (Hi-Fi), Bass Boost, Surround Sound, Stereo",About 1~2 hours,Touch Control,31-40 ms,1-3 hours
1601405618510,200-500mah,Semi-in-ear,IPX-4,SENNKA,Yes,Digital Display,"magnetic charging, Wireless Charging, Type-C",JL,,,Metal,Yes,,,,Voice Control,31-40 ms,1-3 hours
1601422723333,300mAh,Semi-in-ear,No,,No,,,,,,,,,,,,,
1601454405720,200-500mah,,IPX-5,,,Digital Display,Type-C,JL,AAC,Single Color,Plastic,No,K60,"Stereo, Surround Sound, Studio Level, High Fidelity (Hi-Fi)",1 hour,Touch Control,less than 30ms,1-3 hours
1601662686575,200-500mah,,No,kingstar,,LED,Type-C,,,No Light,Metal,No,,Stereo,1.5Hours,Touch Control,30 Ms,1-3 hours
1601401029433,180,Semi-in-ear,IPX-4,Modorwy,Yes,Digital Display,Type-C,5656T3,,,ABS,Yes,TWS Wireless Earbuds,,,,less than 30 ms,1-3 hours
1601496648499,1000-2000mah,,IPX-8,,,,,,,,,,,,0.5h/1h,,,
1601259899638,300mAh,,No,RECCI,,LED,,JL,,,ABS,No,,,2 h,,30 Ms,
1601403596141,200-500mah,Semi-in-ear,IPX-4,Myinnov,Yes,LED,Type-C,JL,,,ABS,Yes,Y68 ENC,,,Touch Control,31-40 ms,1-3 hours
1601587690722,200-500mah,Semi-in-ear,IPX-4,,Yes,Digital Display,Type-C,Blurtrum,LHDC,Single Color,Plastic,Yes,TWS Wireless Stereo True Earbuds,High Fidelity (Hi-Fi),,App Control,30 Ms,1-3 hours
1601676313756,200-500mah,Semi-in-ear,IPX-4,OEM,Yes,,Type-C,JIELI,"AAC, APT-X, Sbc",,Plastic,Yes,ANC ENC TWS,"High Fidelity (Hi-Fi), Surround Sound, Stereo",,Voice Control,31-40 ms,1-3 hours
1600987839067,300mAh,,IPX-4,OEM,,Digital Display,Micro USB,JL,AAC,,ABS,No,TWS earphones,Bass Boost,,Touch Control,51-60 ms,1-3 hours
1601589939017,200-500mah,Semi-in-ear,IPX-5,,Yes,,Type-C,,"AAC, Sbc",,,Yes,J12 6Mic ANC+ENC TWS Bluetooth Earbuds,"High Fidelity (Hi-Fi), Bass Boost, Surround Sound, Stereo",,Touch Control,31-40 ms,1-3 hours
10000029856646,450mah,,IPX-4,RECCI,,LED,,Chinacache AB5656C2,,,ABS,,,,2 Hours,,,
1601574923014,30/150mAh,,IPX-4,TONGYI,,Digital Display,Type-C,Bluetrum,None,Single Color,ABS+ELECTRONICS,No,,Stereo,,Touch Control,less than 30ms,1-3 hours
1601396077195,50 mAh / 500 mAh,Semi-in-ear,IPX-4,OEM & ODM,Yes,Digital Display,,JL,,RGB,Plastic,Yes,,,,"App Control, Touch Control",51-60 ms,1-3 hours
1601693249987,180mAh,,Others,,,,,,,,Plastic,,,,,,,
1601486334157,200-500mah,,IPX-4,SHINECON,,LED,Type-C,Bluetrum,Apt-X HD,Single Color,Plastic,No,,High Fidelity (Hi-Fi),,Touch Control,41-50 ms,1-3 hours
1601439713173,300mAh,Semi-in-ear,IPX-4,Langsdom,Yes,Digital Display,Type-C,JL,AAC,,Plastic,Yes,audifonos inalambricos bluetooth,"Surround Sound, Stereo, Bass Boost",2 Hours,Touch Control,51-60 ms,1-3 hours
1601345962800,480mah,Semi-in-ear,IPX-5,,Yes,LED,,,,,"Plastic, Metal",Yes,TWS Wireless Earbuds,,1.5 Hours,,31-40 ms,1-3 hours
1601430899890,200-500mah,,IPX-4,None,,LED,Type-C,Bluetrum,None,,Plastic,No,Pro 5S,Stereo,,Touch Control,30 Ms,1-3 hours
1601456170641,200-500mah,,IPX-4,JH,,Digital Display,Type-C,Others,LHDC,No Light,ABS,,TWS Earbuds,High Fidelity (Hi-Fi),,"Touch Control, App Control",less than 30ms,1-3 hours
1601128449640,100mah,,No,Haylou,,LED,,Other,,,plastic,No,,,,,51-60 ms,
1601257790471,300mAh,Semi-in-ear,IPX-4,,No,Digital Display,Type-C,JL,"AAC, Sbc",No Light,ABS,Yes,,"Bass Boost, High Fidelity (Hi-Fi), Stereo, Studio Level, Surround Sound",,Touch,31-40 ms,1-3 hours
1601582348330,1000-2000mah,Semi-in-ear,IPX-6,Customizable private brand,Yes,LED,Type-C,JL,LHDC,No Light,Plastic,No,,"High Fidelity (Hi-Fi), Surround Sound, Stereo",,"App Control, Touch Control, Button Control",31-40 ms,1-3 hours
1601672754833,200-500mah,Semi-in-ear,No,Kingstar,Yes,LED,Type-C,JL,,,Plastic,Yes,,,1-2H,Touch Control,31-40 ms,1-3 hours
1601202853983,25mah,,IPX-4,OEM,,LED,Type-C,,,,ABS+PC,No,Pro6 Wireless Earphone,,1 Hour,Touch Control,31-40 ms,1-3 hours
1601651548346,200-500mah,Semi-in-ear,IPX-5,KINGSTAR,Yes,LED,Type-C,JL,,No Light,Plastic,,TWS Earbuds,Stereo,2-3 Hours,Touch Control,less than 30 ms,1-3 hours
1601387970673,200mah,,IPX-4,KINGSTAR,,LED,Type-C,JL,,,Wood+plastic,Yes,Wooden TWS wireless Bluetooth earphones,,1H,,31-40 ms,1-3 hours
1601671773760,200-500mah,Semi-in-ear,IPX-5,EOENKK,,LED,,JL,,,ABS,No,,,,,51-60 ms,
1601633018673,200-500mah,Semi-in-ear,IPX-3,,,LED,,,,,Plastic,,,,,Touch Control,,1-3 hours
1601661793673,200-500mah,Semi-in-ear,IPX-5,KINGSTAR,Yes,LED,Type-C,JL,,No Light,Plastic,,TWS Earbuds,Stereo,2-3 Hours,Touch Control,less than 30 ms,1-3 hours
1601455771837,,Semi-in-ear,IPX-3,HOEXI,,,,,,,TPE and Metal,Yes,,,,,,
1601015796242,30mAh/320mAh,,IPX-4,Remax,,Digital Display,,JL,,,ABS,Yes,,,,,30 Ms,1-3 hours
1601414685598,300mah,,IPX-4,TXW,,Digital Display,Type-C,,,,Plastic,,TWS Wireless Earbuds,,1 Hour,Touch Control,less than 30ms,1-3 hours
1601675166542,200-500mah,,IPX-4,None,,LED,Type-C,Bluetrum,None,RGB,Plastic,No,Pro 5S,Stereo,,Touch Control,30 Ms,1-3 hours
1601161005011,30 mAh / 320 mAh,,IPX-5,OEM & ODM,,LED,,JL,,,,Yes,,,,,41-50 ms,
1600943097607,300mAh,,IPX-6,LDNIO,,LED,Type-C,JL,,,ABS+PC,Yes,,,,,31-40 ms,1-3 hours
1601166623361,200-500mah,Semi-in-ear,IPX-5,,Yes,,,,,,,Yes,,,1h,,less than 30 ms,
1601250682810,200-500mah,,IPX-4,BHD,,Digital Display,,,Sbc,Single Color,ABS,,Wireless Headphone,,,,,
1601417842397,200-500mah,,IPX-4,ODM accept,,,,,,,Plastic,No,,,,,,
